Date,High,Low,Open,Close,Volume,Adj Close
2013-01-02,101.44999694824219,100.20999908447266,100.5999984741211,101.44999694824219,3153800.0,87.6830825805664
2013-01-03,103.0199966430664,101.76000213623047,102.11000061035156,102.48999786376953,3872400.0,88.58196258544922
2013-01-04,102.91000366210938,101.55000305175781,102.55000305175781,102.16000366210938,1989000.0,88.29673767089844
2013-01-07,101.7300033569336,100.9000015258789,101.08999633789062,101.37000274658203,1663900.0,87.61392211914062
2013-01-08,101.79000091552734,100.7300033569336,101.0,101.18000030517578,2189900.0,87.44973754882812
2013-01-09,101.5,100.75,101.02999877929688,101.2300033569336,1834400.0,87.49295043945312
2013-01-10,101.5,100.12999725341797,101.3499984741211,100.73999786376953,2328500.0,87.06945037841797
2013-01-11,101.48999786376953,100.06999969482422,101.0,100.27999877929688,2206300.0,86.67185974121094
2013-01-14,101.9000015258789,99.69999694824219,100.33999633789062,100.37000274658203,2155100.0,86.74964141845703
2013-01-15,101.5199966430664,99.80999755859375,99.8499984741211,101.1500015258789,1725200.0,87.4238052368164
2013-01-16,101.61000061035156,100.6500015258789,100.7300033569336,101.52999877929688,1201700.0,87.75225067138672
2013-01-17,101.75,100.95999908447266,101.56999969482422,100.95999908447266,2095400.0,87.25959014892578
2013-01-18,101.44999694824219,100.62000274658203,100.9000015258789,101.19999694824219,2341600.0,87.46701049804688
2013-01-22,102.16999816894531,101.16999816894531,101.43000030517578,102.1500015258789,2004500.0,88.28809356689453
2013-01-23,102.75,101.7699966430664,102.30000305175781,102.12000274658203,1442800.0,88.26217651367188
2013-01-24,103.52999877929688,102.29000091552734,102.38999938964844,102.88999938964844,1515400.0,88.92766571044922
2013-01-25,103.12999725341797,102.01000213623047,102.95999908447266,102.36000061035156,1612800.0,88.4696044921875
2013-01-28,102.75,102.0,102.62000274658203,102.48999786376953,1631700.0,88.58196258544922
2013-01-29,103.52999877929688,102.0999984741211,102.1500015258789,103.36000061035156,2073100.0,89.33390045166016
2013-01-30,103.11000061035156,102.30000305175781,103.0,102.52999877929688,1939800.0,88.6165542602539
2013-01-31,103.1500015258789,102.11000061035156,102.5,102.33999633789062,1656300.0,88.45228576660156
2013-02-01,104.3499984741211,102.58999633789062,102.88999938964844,104.1500015258789,2316000.0,90.01668548583984
2013-02-04,104.11000061035156,102.33999633789062,104.11000061035156,102.4800033569336,1728600.0,88.57331085205078
2013-02-05,103.97000122070312,102.27999877929688,102.75,103.30999755859375,1842400.0,89.29066467285156
2013-02-06,103.19000244140625,100.94000244140625,102.87999725341797,101.69999694824219,3192000.0,88.13375091552734
2013-02-07,102.30999755859375,101.19999694824219,101.7699966430664,101.8499984741211,3007300.0,88.26374053955078
2013-02-08,102.95999908447266,101.80999755859375,102.37999725341797,102.79000091552734,1726400.0,89.07835388183594
2013-02-11,102.94000244140625,101.76000213623047,102.87000274658203,101.98999786376953,1457400.0,88.38507843017578
2013-02-12,102.2300033569336,101.52999877929688,102.20999908447266,101.76000213623047,1203200.0,88.18576049804688
2013-02-13,102.37000274658203,100.94999694824219,101.9800033569336,101.62999725341797,1224400.0,88.0730972290039
2013-02-14,102.05999755859375,101.01000213623047,101.04000091552734,102.0199966430664,2211200.0,88.41107177734375
2013-02-15,103.12999725341797,101.02999877929688,101.79000091552734,102.16999816894531,4239800.0,88.54104614257812
2013-02-19,102.4000015258789,101.47000122070312,102.3499984741211,101.9000015258789,1894200.0,88.30708312988281
2013-02-20,102.62999725341797,101.05000305175781,102.18000030517578,101.08000183105469,1915100.0,87.5964584350586
